scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000105.1,4904001,4906000,4905111,134,55,1.4468,1.0995,0.1364,0.137,0.0835
QRBI01000105.1,4916001,4918000,4916993,172,59,1.0231,1.0509,-0.0134,-0.0076,-0.0036
QRBI01000105.1,4924001,4926000,4924986,145,54,0.5324,1.1435,-0.3646,-0.3592,-0.11
QRBI01000105.1,4928001,4930000,4929018,189,73,2.3993,2.4965,-0.0199,-0.0193,-0.0106
QRBI01000105.1,4930001,4932000,4931197,141,58,1.088,2.4769,-0.3896,-0.4684,-0.1894
QRBI01000105.1,4932001,4934000,4933033,166,68,2.4167,2.5139,-0.0197,-0.0205,-0.012
QRBI01000105.1,4940001,4942000,4940913,146,63,1.1597,2.1944,-0.3085,-0.2699,-0.1434
QRBI01000105.1,4946001,4948000,4946979,159,55,1.6123,1.1748,0.157,0.1379,0.082
QRBI01000105.1,4948001,4950000,4948918,166,63,1.2407,0.463,0.4565,0.2759,0.1321
QRBI01000105.1,4950001,4952000,4951083,153,57,1.4572,1.9919,-0.155,-0.1298,-0.0778
QRBI01000105.1,4952001,4954000,4952993,138,52,1.1852,2.1852,-0.2967,-0.5538,-0.2159
QRBI01000105.1,4958001,4960000,4959018,149,55,0.2616,0.6644,-0.435,-0.2397,-0.1245
QRBI01000105.1,4974001,4976000,4975014,144,60,1.0602,0.6157,0.2652,0.1758,0.1149
QRBI01000105.1,4982001,4984000,4983019,154,56,0.3681,1.2569,-0.547,-0.4571,-0.2246
QRBI01000105.1,4986001,4988000,4986964,156,68,0.8843,0.3287,0.458,0.1649,0.1163
QRBI01000105.1,4990001,4992000,4991160,142,68,1.9352,1.1296,0.2628,0.1534,0.1292
QRBI01000105.1,4994001,4996000,4995050,146,51,1.3843,0.9676,0.1772,0.1442,0.102
QRBI01000105.1,5000001,5002000,5001011,152,56,0.4178,1.3484,-0.5269,-0.3873,-0.1595
QRBI01000105.1,5002001,5004000,5002964,141,53,0.6667,0.6389,0.0213,0.01,0.0062
QRBI01000105.1,5014001,5016000,5015002,161,62,1.4028,1.3611,0.0151,0.012,0.0073
QRBI01000105.1,5022001,5024000,5022827,152,55,1.5324,1.8796,-0.1018,-0.1033,-0.0668
QRBI01000105.1,5026001,5028000,5026980,134,53,0.7604,0.3715,0.3436,0.1783,0.1264
QRBI01000105.1,5030001,5032000,5030946,144,53,0.6389,0.0833,0.7692,0.2128,0.1476
QRBI01000105.1,5086001,5088000,5086966,128,50,2.8889,1.9028,0.2058,0.2582,0.174
QRBI01000105.1,5088001,5090000,5089036,161,55,1.1412,1.6412,-0.1797,-0.1765,-0.0935
QRBI01000105.1,5090001,5092000,5091005,156,63,1.1759,1.8287,-0.2173,-0.1615,-0.0861
QRBI01000105.1,5114001,5116000,5115058,135,52,1.8449,2.4699,-0.1448,-0.2848,-0.0985
QRBI01000105.1,5118001,5120000,5119044,153,58,3.0,2.3611,0.1192,0.1044,0.0652
QRBI01000105.1,5124001,5126000,5124965,191,65,0.8704,1.6343,-0.305,-0.3595,-0.1457
QRBI01000105.1,5140001,5142000,5140942,148,50,1.2963,0.6157,0.3559,0.2572,0.1704
QRBI01000105.1,5142001,5144000,5143109,126,52,1.1389,0.1944,0.7083,0.295,0.2424
QRBI01000105.1,5164001,5166000,5164884,135,55,2.4144,0.7894,0.5072,0.2082,0.1754
QRBI01000105.1,5178001,5180000,5178936,144,58,0.941,1.059,-0.059,-0.052,-0.0253
QRBI01000105.1,5180001,5182000,5181086,181,55,1.7986,1.5278,0.0814,0.063,0.0438
QRBI01000105.1,5188001,5190000,5188897,166,61,2.5903,0.7431,0.5542,0.3861,0.2901
QRBI01000105.1,5202001,5204000,5203016,170,64,0.8032,1.0602,-0.1379,-0.1254,-0.0724
QRBI01000105.1,5204001,5206000,5204954,201,80,3.0579,2.1343,0.1779,0.122,0.0928
QRBI01000105.1,5220001,5222000,5221154,131,51,1.8773,1.5093,0.1087,0.1191,0.0782
QRBI01000105.1,5270001,5272000,5271192,132,52,1.2523,1.0023,0.1109,0.0816,0.0472
QRBI01000105.1,5274001,5276000,5274976,130,50,1.3819,1.8472,-0.1441,-0.2211,-0.072
QRBI01000105.1,5280001,5282000,5280885,132,61,1.5648,1.9606,-0.1123,-0.1906,-0.0597
QRBI01000105.1,5330001,5332000,5330912,137,51,1.2731,2.1343,-0.2527,-0.1274,-0.0895
QRBI01000105.1,5340001,5342000,5341007,165,50,0.7373,0.6887,0.0341,0.0248,0.0133
QRBI01000105.1,5342001,5344000,5343066,167,74,0.9074,0.6296,0.1807,0.1084,0.0474
QRBI01000105.1,5368001,5370000,5369038,152,64,1.3009,1.6065,-0.1051,-0.1229,-0.0584
QRBI01000105.1,5370001,5372000,5371007,126,54,0.9815,1.2315,-0.113,-0.0755,-0.0497
QRBI01000105.1,5378001,5380000,5378937,162,57,1.5231,2.4398,-0.2313,-0.3607,-0.1493
QRBI01000105.1,5382001,5384000,5382970,146,59,1.0486,1.7292,-0.245,-0.2149,-0.121
QRBI01000105.1,5386001,5388000,5386977,150,69,1.1782,2.7546,-0.4008,-0.6837,-0.2314
QRBI01000105.1,5390001,5392000,5391019,145,63,1.2361,0.9444,0.1338,0.1312,0.0685
QRBI01000105.1,5400001,5402000,5401094,157,70,2.4421,1.7338,0.1696,0.1643,0.0917
QRBI01000105.1,5402001,5404000,5402954,153,54,1.5694,1.5694,0.0,0.0,0.0
QRBI01000105.1,5404001,5406000,5404964,180,70,2.0833,1.9028,0.0453,0.0509,0.0248
QRBI01000105.1,5406001,5408000,5406905,164,59,2.0394,2.2338,-0.0455,-0.0528,-0.0278
QRBI01000105.1,5410001,5412000,5411028,161,61,0.3773,2.0718,-0.6919,-0.8683,-0.2968
QRBI01000105.1,5414001,5416000,5414992,136,52,0.985,0.9016,0.0442,0.0488,0.0184
QRBI01000105.1,5416001,5418000,5417058,122,50,1.3843,1.2176,0.0641,0.08,0.0405
QRBI01000105.1,5418001,5420000,5419002,156,56,0.9398,1.2523,-0.1426,-0.1438,-0.0738
QRBI01000105.1,5420001,5422000,5420938,175,69,1.3669,2.1586,-0.2246,-0.3486,-0.1636
QRBI01000105.1,5422001,5424000,5422931,148,53,0.6597,1.0903,-0.246,-0.1667,-0.0853
QRBI01000105.1,5434001,5436000,5435128,146,51,1.4537,1.4398,0.0048,0.006,0.0038
QRBI01000105.1,5438001,5440000,5439060,168,55,1.2986,1.2431,0.0219,0.0231,0.0115
QRBI01000105.1,5456001,5458000,5457066,185,68,0.8704,1.287,-0.1931,-0.1478,-0.0799
QRBI01000105.1,5460001,5462000,5461003,134,54,1.9352,1.2546,0.2134,0.2494,0.1027
QRBI01000105.1,5464001,5466000,5465068,166,50,0.7894,0.1782,0.6316,0.1541,0.1245
QRBI01000105.1,5470001,5472000,5470984,155,52,0.9815,0.4954,0.3292,0.228,0.1099
QRBI01000105.1,5480001,5482000,5480967,170,65,2.7407,1.5463,0.2786,0.2704,0.167
QRBI01000105.1,5484001,5486000,5484861,164,56,1.3889,0.4583,0.5038,0.1869,0.1327
QRBI01000105.1,5486001,5488000,5487000,169,60,2.6262,2.3067,0.0648,0.0491,0.0356
QRBI01000105.1,5500001,5502000,5500935,155,52,1.6146,1.1354,0.1742,0.2097,0.0947
QRBI01000105.1,5516001,5518000,5516953,173,56,1.9537,1.162,0.2541,0.228,0.1327
QRBI01000105.1,5520001,5522000,5521075,164,58,0.9421,0.9005,0.0226,0.0135,0.0096
QRBI01000105.1,5526001,5528000,5526966,145,54,1.3611,1.1389,0.0889,0.084,0.0557
QRBI01000105.1,5542001,5544000,5542948,123,51,0.5556,1.0903,-0.3249,-0.3348,-0.1365
QRBI01000105.1,5560001,5562000,5560968,139,59,1.5718,0.7662,0.3446,0.2101,0.1333
QRBI01000105.1,5564001,5566000,5565082,136,51,1.1343,1.5995,-0.1702,-0.4085,-0.1029
QRBI01000105.1,5566001,5568000,5567002,154,50,0.3241,0.7685,-0.4068,-0.1969,-0.0997
QRBI01000105.1,5596001,5598000,5597074,140,54,0.8889,0.5833,0.2075,0.1048,0.0468
QRBI01000105.1,5600001,5602000,5601014,116,53,1.912,1.8565,0.0147,0.0182,0.0093
QRBI01000105.1,5612001,5614000,5613052,146,51,1.6238,1.3669,0.0859,0.0557,0.0397
QRBI01000105.1,5614001,5616000,5615038,136,60,1.8981,2.6481,-0.165,-0.3789,-0.1695
QRBI01000105.1,5622001,5624000,5622873,127,57,0.6759,1.0093,-0.1978,-0.1791,-0.0698
QRBI01000105.1,5634001,5636000,5635113,120,53,1.2106,0.2801,0.6242,0.3941,0.3481
QRBI01000105.1,5636001,5638000,5636845,108,53,0.6435,0.7546,-0.0795,-0.0693,-0.0422
QRBI01000105.1,5654001,5656000,5654961,115,50,1.713,0.6296,0.4625,0.2932,0.2404
QRBI01000105.1,5670001,5672000,5671041,149,60,1.3866,1.0463,0.1399,0.1512,0.0701
QRBI01000105.1,5674001,5676000,5674873,134,65,1.3056,0.75,0.2703,0.1294,0.1042
QRBI01000105.1,5680001,5682000,5681041,142,58,1.1481,0.662,0.2685,0.1877,0.1084
QRBI01000105.1,5716001,5718000,5717057,152,60,2.7199,0.956,0.4798,0.3697,0.2974
QRBI01000105.1,5718001,5720000,5719110,158,60,0.9421,1.2199,-0.1285,-0.0703,-0.0431
QRBI01000105.1,5722001,5724000,5722957,145,65,1.2014,0.3403,0.5586,0.2175,0.1512
QRBI01000105.1,5726001,5728000,5727079,153,54,2.9329,2.0718,0.1721,0.2091,0.1444
QRBI01000105.1,5770001,5772000,5771062,162,60,1.5741,2.5324,-0.2334,-0.3013,-0.1433
QRBI01000105.1,5790001,5792000,5791080,137,58,1.1644,2.4699,-0.3592,-0.4362,-0.2287
QRBI01000105.1,5792001,5794000,5792943,141,61,3.2014,1.1875,0.4589,0.2788,0.2222
QRBI01000105.1,5802001,5804000,5802882,153,60,0.9514,1.3889,-0.1869,-0.1689,-0.0871
QRBI01000105.1,5804001,5806000,5805011,144,62,1.8264,1.6319,0.0562,0.0463,0.0299
QRBI01000105.1,5806001,5808000,5807093,152,53,1.3009,1.2315,0.0274,0.0366,0.0178
QRBI01000105.1,5808001,5810000,5808910,132,51,1.3009,1.287,0.0054,0.0064,0.0033
QRBI01000105.1,5810001,5812000,5811162,136,60,1.2222,0.3472,0.5575,0.1975,0.1406
QRBI01000105.1,5830001,5832000,5831042,124,55,1.0579,1.0023,0.027,0.0143,0.0096
QRBI01000105.1,5844001,5846000,5845095,117,53,1.1921,1.6644,-0.1653,-0.1438,-0.0822
QRBI01000105.1,5852001,5854000,5852979,104,50,1.287,0.8148,0.2247,0.2337,0.1239
QRBI01000105.1,5862001,5864000,5863041,120,51,1.5116,1.706,-0.0604,-0.1065,-0.0431
QRBI01000105.1,5864001,5866000,5864997,127,53,4.1968,2.3218,0.2876,0.3273,0.2282
QRBI01000105.1,5868001,5870000,5869014,154,61,2.7384,1.3912,0.3262,0.3688,0.1896
QRBI01000105.1,5870001,5872000,5870996,160,77,5.4954,1.662,0.5356,0.4353,0.3215
QRBI01000105.1,5872001,5874000,5873027,135,55,1.2153,1.2569,-0.0169,-0.0189,-0.0066
QRBI01000105.1,5876001,5878000,5876889,127,50,1.9722,1.9167,0.0143,0.0167,0.0064
QRBI01000105.1,5880001,5882000,5880997,161,71,1.6447,1.86,-0.0614,-0.0799,-0.0354
QRBI01000105.1,5884001,5886000,5885103,168,79,2.1528,1.1944,0.2863,0.2173,0.1107
QRBI01000105.1,5900001,5902000,5900970,135,62,1.6921,1.1366,0.1964,0.1646,0.0954
QRBI01000105.1,5902001,5904000,5903019,123,60,2.4815,1.912,0.1296,0.1881,0.09
QRBI01000105.1,5906001,5908000,5907041,138,60,2.1782,1.706,0.1216,0.0973,0.0737
QRBI01000105.1,5908001,5910000,5908974,136,59,1.2963,7.3102,-0.6988,-3.5492,-0.5887
QRBI01000105.1,5944001,5946000,5945001,151,58,1.0185,1.5185,-0.1971,-0.1809,-0.0877
QRBI01000105.1,5946001,5948000,5947067,156,52,0.4745,0.794,-0.2518,-0.212,-0.0762
QRBI01000105.1,6134001,6136000,6135042,137,53,0.6782,1.1157,-0.2439,-0.2405,-0.1062
QRBI01000105.1,6140001,6142000,6141064,133,60,1.1481,0.6343,0.2883,0.1663,0.1059
QRBI01000105.1,6144001,6146000,6144957,125,50,1.1111,0.8333,0.1429,0.0719,0.0405
QRBI01000105.1,6146001,6148000,6146881,127,52,1.8287,0.9398,0.3211,0.3459,0.1658
QRBI01000105.1,6148001,6150000,6149074,133,51,1.0463,0.706,0.1942,0.1145,0.0702
QRBI01000105.1,6152001,6154000,6153020,116,54,0.6435,1.4769,-0.393,-0.4724,-0.1846
QRBI01000105.1,6172001,6174000,6172970,142,57,1.4722,1.7778,-0.094,-0.0625,-0.0476
QRBI01000105.1,6194001,6196000,6194931,172,59,1.5451,1.8437,-0.0881,-0.3094,-0.0386
QRBI01000105.1,6196001,6198000,6196881,149,51,2.0417,1.2361,0.2458,0.2297,0.1696
QRBI01000105.1,6202001,6204000,6202867,138,52,1.0787,1.2454,-0.0717,-0.129,-0.0416
QRBI01000105.1,6218001,6220000,6218963,154,58,1.213,1.0463,0.0738,0.0562,0.032
QRBI01000105.1,6220001,6222000,6220917,139,68,0.6713,1.7824,-0.4528,-0.3721,-0.1978
QRBI01000105.1,6226001,6228000,6226995,144,60,1.2083,2.5417,-0.3556,-1.6271,-0.2073
QRBI01000105.1,6238001,6240000,6238984,122,51,1.463,0.5602,0.4462,0.2915,0.2351
QRBI01000105.1,6240001,6242000,6240938,141,57,0.6146,2.0174,-0.533,-2.1263,-0.3367
QRBI01000105.1,6356001,6358000,6357209,128,59,1.2083,1.0833,0.0545,0.0381,0.0256
QRBI01000105.1,6358001,6360000,6358898,145,57,0.6157,0.9074,-0.1915,-0.1069,-0.0598
QRBI01000105.1,6374001,6376000,6375038,129,58,1.7616,1.8032,-0.0117,-0.0119,-0.0066
QRBI01000105.1,6388001,6390000,6388842,129,52,1.0787,0.3843,0.4747,0.3333,0.2155
QRBI01000105.1,6432001,6434000,6433041,146,67,1.963,1.963,0.0,0.0,0.0
QRBI01000105.1,6472001,6474000,6472928,127,53,0.6343,2.3009,-0.5678,-0.8824,-0.332
QRBI01000105.1,6492001,6494000,6493001,131,61,1.3981,1.4676,-0.0242,-0.0284,-0.0103
QRBI01000105.1,6496001,6498000,6497093,124,55,1.412,1.4676,-0.0193,-0.0457,-0.014
QRBI01000105.1,6502001,6504000,6503002,141,53,1.6111,0.9444,0.2609,0.1897,0.129
QRBI01000105.1,6536001,6538000,6537004,155,56,1.8472,1.5972,0.0726,0.0568,0.0311
QRBI01000105.1,6546001,6548000,6546953,127,50,2.7824,2.3588,0.0824,0.0896,0.057
QRBI01000105.1,6548001,6550000,6548958,149,64,0.3947,1.5613,-0.5964,-1.4483,-0.2397
QRBI01000105.1,6550001,6552000,6550983,155,64,1.0231,0.537,0.3116,0.1679,0.1125
QRBI01000105.1,6562001,6564000,6562987,160,78,1.8819,3.0764,-0.2409,-0.7107,-0.1572
QRBI01000105.1,6566001,6568000,6566973,157,78,1.3426,1.2731,0.0265,0.016,0.0075
QRBI01000105.1,6570001,6572000,6570997,146,68,3.5833,1.625,0.376,0.3049,0.2412
QRBI01000105.1,6572001,6574000,6573023,148,53,2.088,1.4213,0.19,0.1714,0.1067
QRBI01000105.1,6576001,6578000,6577002,180,68,1.8704,2.162,-0.0723,-0.1045,-0.033
QRBI01000105.1,6584001,6586000,6585063,143,50,2.1713,1.1157,0.3211,0.3447,0.2222
QRBI01000105.1,6586001,6588000,6586926,131,54,2.1389,1.1111,0.3162,0.2857,0.2186
QRBI01000105.1,6588001,6590000,6588970,137,54,1.3981,1.0509,0.1418,0.1256,0.0749
QRBI01000105.1,6590001,6592000,6591021,158,56,1.7269,1.6157,0.0332,0.0432,0.0224
QRBI01000105.1,6592001,6594000,6592966,124,51,0.6852,0.956,-0.165,-0.1048,-0.0714
QRBI01000105.1,6596001,6598000,6596720,151,55,1.8252,1.9988,-0.0454,-0.0571,-0.0283
QRBI01000105.1,6598001,6600000,6598972,153,59,2.0,1.2778,0.2203,0.2076,0.113
QRBI01000105.1,6602001,6604000,6603045,167,64,1.081,1.7199,-0.2281,-0.3026,-0.1292
QRBI01000105.1,6604001,6606000,6604966,133,63,0.7315,1.2731,-0.2702,-0.3391,-0.1184
QRBI01000105.1,6606001,6608000,6606935,155,59,2.1181,1.5764,0.1466,0.1215,0.0776
QRBI01000105.1,6608001,6610000,6609020,159,69,1.0995,1.0926,0.0032,0.0018,0.0012
QRBI01000105.1,6610001,6612000,6611068,167,59,0.9745,1.2662,-0.1302,-0.1277,-0.0637
QRBI01000105.1,6614001,6616000,6614972,150,50,1.6146,0.8646,0.3025,0.25,0.1602
QRBI01000105.1,6618001,6620000,6618909,189,69,3.5741,3.4074,0.0239,0.0283,0.0142
QRBI01000105.1,6620001,6622000,6620881,131,57,2.4259,1.3981,0.2688,0.2079,0.1657
QRBI01000105.1,6644001,6646000,6645036,114,53,1.6389,1.2639,0.1292,0.1125,0.0565
QRBI01000105.1,6650001,6652000,6651073,154,51,2.2269,1.8519,0.0919,0.1574,0.0608
QRBI01000105.1,6652001,6654000,6653001,155,71,1.8935,2.2546,-0.0871,-0.1253,-0.0525
QRBI01000105.1,6656001,6658000,6656914,175,71,1.2801,2.0579,-0.233,-0.2932,-0.1229
QRBI01000105.1,6658001,6660000,6659064,164,71,0.963,1.0185,-0.028,-0.0173,-0.0107
QRBI01000105.1,6660001,6662000,6660899,179,69,1.7465,2.1007,-0.0921,-0.0951,-0.0492
QRBI01000105.1,6662001,6664000,6662974,134,52,1.044,0.5579,0.3035,0.2258,0.1084
QRBI01000105.1,6664001,6666000,6665191,146,66,1.6273,1.7106,-0.025,-0.0261,-0.0137
QRBI01000105.1,6666001,6668000,6667020,165,55,1.6065,1.1065,0.1843,0.1358,0.0929
QRBI01000105.1,6672001,6674000,6673115,153,62,3.4074,1.5463,0.3757,0.2882,0.2277
QRBI01000105.1,6674001,6676000,6674887,127,59,2.5081,1.7998,0.1644,0.1489,0.1076
QRBI01000105.1,6680001,6682000,6681106,128,59,1.8171,1.2199,0.1966,0.1037,0.0745
QRBI01000105.1,6684001,6686000,6685030,120,55,2.2465,0.8785,0.4378,0.2609,0.2254
QRBI01000105.1,6692001,6694000,6693171,111,52,2.1296,0.3657,0.7069,0.4402,0.3369
QRBI01000105.1,6816001,6818000,6817015,128,53,1.3403,1.3681,-0.0103,-0.0163,-0.0063
QRBI01000105.1,6818001,6820000,6818984,120,51,0.7963,1.213,-0.2074,-0.2727,-0.1237
QRBI01000105.1,6862001,6864000,6863002,131,50,1.1065,0.7454,0.195,0.2055,0.0831
QRBI01000105.1,6870001,6872000,6871009,153,52,1.0185,0.3657,0.4716,0.2035,0.1101
QRBI01000105.1,6882001,6884000,6883051,124,50,2.0231,1.4398,0.1684,0.2029,0.1282
QRBI01000105.1,6980001,6982000,6980952,99,50,0.6852,2.4352,-0.5608,-0.6848,-0.2877
QRBI01000105.1,7002001,7004000,7003054,151,54,1.1736,1.4375,-0.1011,-0.1166,-0.0479
QRBI01000105.1,7004001,7006000,7004939,169,51,1.5278,1.6111,-0.0265,-0.0328,-0.0193
QRBI01000105.1,7024001,7026000,7025014,182,55,0.2014,0.6319,-0.5167,-0.2707,-0.1345
QRBI01000105.1,7026001,7028000,7026898,182,60,1.4022,2.68,-0.313,-0.5125,-0.2038
QRBI01000105.1,7030001,7032000,7030859,201,62,1.0116,0.5671,0.2815,0.1553,0.1085
QRBI01000105.1,7034001,7036000,7035019,168,82,2.3912,3.9329,-0.2438,-0.4693,-0.1651
QRBI01000105.1,7036001,7038000,7037144,157,74,1.4907,1.8796,-0.1154,-0.2014,-0.1022
QRBI01000105.1,7040001,7042000,7040899,171,65,2.7917,2.2917,0.0984,0.1145,0.0748
QRBI01000105.1,7046001,7048000,7046994,145,56,1.3704,1.1759,0.0764,0.0704,0.0367
QRBI01000105.1,7048001,7050000,7048874,185,57,1.2581,2.64,-0.3545,-0.995,-0.2571
QRBI01000105.1,7052001,7054000,7053179,137,52,0.8449,0.9005,-0.0318,-0.0201,-0.0123
QRBI01000105.1,7056001,7058000,7057104,137,50,0.9769,0.8657,0.0603,0.0526,0.0254
QRBI01000105.1,7066001,7068000,7067051,148,53,1.0602,2.9491,-0.4711,-0.8608,-0.2378
QRBI01000105.1,7068001,7070000,7068909,130,57,1.4468,1.8495,-0.1222,-0.1877,-0.0857
QRBI01000105.1,7070001,7072000,7070991,153,77,1.2986,3.0208,-0.3987,-1.042,-0.2583
QRBI01000105.1,7074001,7076000,7075053,119,52,0.5694,1.1806,-0.3492,-0.4131,-0.1429
QRBI01000105.1,7078001,7080000,7078988,117,53,0.8727,0.956,-0.0456,-0.0451,-0.0164
QRBI01000105.1,7080001,7082000,7080936,154,62,0.8657,1.1296,-0.1323,-0.0868,-0.056
QRBI01000105.1,7084001,7086000,7085028,181,76,2.4537,1.8704,0.1349,0.1516,0.0806
QRBI01000105.1,7090001,7092000,7091103,131,57,0.4606,1.5301,-0.5372,-0.554,-0.2606
QRBI01000105.1,7092001,7094000,7092872,116,53,0.5787,0.2593,0.3812,0.2857,0.1575
QRBI01000105.1,7096001,7098000,7097004,145,69,2.2847,2.3958,-0.0237,-0.0346,-0.0125
QRBI01000105.1,7126001,7128000,7127069,177,76,1.7847,2.4792,-0.1629,-0.2304,-0.1236
QRBI01000105.1,7128001,7130000,7129074,142,54,2.0694,1.8333,0.0605,0.0802,0.0491
QRBI01000105.1,7130001,7132000,7130981,125,61,2.4074,3.0602,-0.1194,-0.1712,-0.0902
QRBI01000105.1,7132001,7134000,7133014,168,72,4.7257,2.3993,0.3265,0.3969,0.2815
QRBI01000105.1,7134001,7136000,7134909,154,59,1.2975,1.235,0.0247,0.0194,0.0118
QRBI01000105.1,7138001,7140000,7138901,169,81,2.0671,2.5116,-0.0971,-0.1141,-0.0512
QRBI01000105.1,7140001,7142000,7140961,195,75,2.6181,2.5556,0.0121,0.012,0.0077
QRBI01000105.1,7150001,7152000,7150772,112,57,1.1991,0.7685,0.2188,0.1111,0.0799
QRBI01000105.1,7194001,7196000,7195092,123,51,1.331,1.2546,0.0295,0.0403,0.0175
QRBI01000105.1,7196001,7198000,7196853,134,57,1.6319,2.0208,-0.1065,-0.1702,-0.0542
QRBI01000105.1,7210001,7212000,7211040,142,60,2.2894,2.1921,0.0217,0.0274,0.0139
QRBI01000105.1,7214001,7216000,7214957,173,60,0.9213,1.2477,-0.1505,-0.0955,-0.0369
QRBI01000105.1,7216001,7218000,7217046,150,52,1.3102,1.213,0.0385,0.0515,0.0162
QRBI01000105.1,7224001,7226000,7225018,153,60,1.9225,2.2141,-0.0705,-0.0794,-0.038
QRBI01000105.1,7226001,7228000,7226881,134,53,2.4167,1.1389,0.3594,0.3046,0.216
QRBI01000105.1,7254001,7256000,7255024,142,62,2.4861,2.2917,0.0407,0.0473,0.0261
QRBI01000105.1,7256001,7258000,7257029,139,55,2.3171,2.3588,-0.0089,-0.0119,-0.0055
QRBI01000105.1,7268001,7270000,7268935,172,52,1.0648,1.0648,-0.0,-0.0,-0.0
QRBI01000105.1,7270001,7272000,7270912,145,55,1.294,1.4884,-0.0699,-0.1346,-0.0347
QRBI01000105.1,7276001,7278000,7277154,124,50,1.0509,1.1065,-0.0258,-0.0275,-0.0126
QRBI01000105.1,7280001,7282000,7281001,148,52,0.8056,0.5139,0.2211,0.1221,0.0738
QRBI01000105.1,7290001,7292000,7291121,151,61,1.4977,2.3727,-0.2261,-0.3529,-0.144
QRBI01000105.1,7310001,7312000,7311026,115,53,2.1181,2.4931,-0.0813,-0.1059,-0.0562
QRBI01000105.1,7322001,7324000,7322946,177,68,1.6898,1.9398,-0.0689,-0.0573,-0.0345
QRBI01000105.1,7326001,7328000,7327167,115,50,0.7269,0.9213,-0.118,-0.1414,-0.0543
QRBI01000105.1,7328001,7330000,7329002,143,51,2.1944,1.8889,0.0748,0.1275,0.0548
QRBI01000105.1,7332001,7334000,7333058,166,77,1.963,3.3657,-0.2632,-0.614,-0.1642
QRBI01000105.1,7342001,7344000,7343228,155,54,1.1528,1.5556,-0.1487,-0.1312,-0.0464
QRBI01000105.1,7344001,7346000,7344960,194,79,2.1319,1.8819,0.0623,0.0539,0.0296
QRBI01000105.1,7346001,7348000,7347144,182,61,1.5208,1.8403,-0.095,-0.0947,-0.0487
QRBI01000105.1,7348001,7350000,7348913,123,55,1.8009,0.7454,0.4145,0.2841,0.1767
QRBI01000105.1,7354001,7356000,7355013,171,56,1.0116,0.8102,0.1105,0.053,0.0334
QRBI01000105.1,7356001,7358000,7357041,130,50,0.287,0.4398,-0.2102,-0.0891,-0.0459
QRBI01000105.1,7366001,7368000,7367002,141,57,0.9444,1.2639,-0.1447,-0.2201,-0.0717
QRBI01000105.1,7368001,7370000,7368999,170,65,1.6019,1.8241,-0.0649,-0.064,-0.0357
QRBI01000105.1,7370001,7372000,7370851,118,51,0.4444,1.5556,-0.5556,-0.6426,-0.245
QRBI01000105.1,7372001,7374000,7372971,189,90,3.5208,3.2153,0.0454,0.0616,0.0324
QRBI01000105.1,7374001,7376000,7375076,159,69,1.1389,2.5903,-0.3892,-0.7464,-0.3056
QRBI01000105.1,7376001,7378000,7376856,134,59,2.5405,1.6238,0.2201,0.2272,0.1512
QRBI01000105.1,7378001,7380000,7379035,157,51,1.956,1.1019,0.2793,0.2789,0.1579
QRBI01000105.1,7380001,7382000,7381108,143,56,1.9977,1.4005,0.1757,0.1946,0.1183
QRBI01000105.1,7398001,7400000,7399001,194,74,2.2731,1.037,0.3734,0.2469,0.1481
QRBI01000105.1,7400001,7402000,7401072,148,57,1.8553,0.8762,0.3585,0.2189,0.1711
QRBI01000105.1,7406001,7408000,7407007,195,70,1.4537,1.8843,-0.129,-0.1632,-0.0697
QRBI01000105.1,7416001,7418000,7417098,139,55,1.9444,1.4722,0.1382,0.1518,0.0773
QRBI01000105.1,7420001,7422000,7420901,173,81,3.037,3.6204,-0.0876,-0.0824,-0.054
QRBI01000105.1,7426001,7428000,7427126,171,67,1.4213,1.9352,-0.1531,-0.2458,-0.0736
QRBI01000105.1,7430001,7432000,7430964,126,52,1.831,1.7477,0.0233,0.0231,0.0142
QRBI01000105.1,7432001,7434000,7432960,134,55,2.1667,2.2778,-0.025,-0.0567,-0.0235
QRBI01000105.1,7442001,7444000,7443059,150,65,2.4444,1.9861,0.1034,0.0766,0.0576
QRBI01000105.1,7444001,7446000,7444904,129,53,1.4537,1.1898,0.0998,0.0911,0.0555
QRBI01000105.1,7476001,7478000,7477072,135,51,0.6065,0.8981,-0.1938,-0.1405,-0.0743
QRBI01000105.1,7480001,7482000,7480906,154,71,1.4769,1.3449,0.0468,0.0426,0.0187
QRBI01000105.1,7482001,7484000,7483119,110,52,1.3032,2.7199,-0.3521,-0.8193,-0.1685
QRBI01000105.1,7488001,7490000,7489032,167,60,1.9769,1.5394,0.1244,0.104,0.0493
QRBI01000105.1,7498001,7500000,7499003,147,65,1.5625,1.0069,0.2162,0.1758,0.0998
QRBI01000105.1,7518001,7520000,7518996,126,53,1.5972,1.7361,-0.0417,-0.0391,-0.0234
QRBI01000105.1,7520001,7522000,7520838,139,61,0.537,1.0926,-0.3409,-0.5674,-0.1495
QRBI01000105.1,7524001,7526000,7525135,156,60,0.9815,1.2315,-0.113,-0.0935,-0.0478
QRBI01000105.1,7530001,7532000,7530975,146,50,0.7338,1.206,-0.2434,-0.2857,-0.1542
QRBI01000105.1,7532001,7534000,7533154,146,55,1.5671,0.581,0.4591,0.2563,0.2198
