scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000117.1,22784001,22786000,22784946,164,57,1.3241,1.9282,-0.1858,-0.3074,-0.1075
QRBI01000117.1,22794001,22796000,22795009,163,62,2.1262,1.0706,0.3302,0.2653,0.1602
QRBI01000117.1,22830001,22832000,22831037,131,56,1.0046,1.1157,-0.0524,-0.0952,-0.024
QRBI01000117.1,22832001,22834000,22833022,135,55,2.7569,1.3403,0.3458,0.3662,0.2406
QRBI01000117.1,22878001,22880000,22879142,159,55,1.4491,0.4769,0.5048,0.3196,0.2032
QRBI01000117.1,22896001,22898000,22896972,156,56,2.6157,1.8519,0.171,0.1603,0.1053
QRBI01000117.1,22898001,22900000,22898973,194,78,1.6574,2.3519,-0.1732,-0.1464,-0.0775
QRBI01000117.1,22902001,22904000,22902899,170,64,1.3866,1.4838,-0.0339,-0.0313,-0.0116
QRBI01000117.1,22906001,22908000,22906916,174,71,3.4051,1.8287,0.3012,0.2877,0.1739
QRBI01000117.1,22914001,22916000,22915058,158,58,0.9062,1.0174,-0.0578,-0.0384,-0.0229
QRBI01000117.1,22916001,22918000,22917092,155,60,2.294,2.5579,-0.0544,-0.0597,-0.033
QRBI01000117.1,22922001,22924000,22923035,176,73,3.1181,1.9236,0.2369,0.2756,0.1363
QRBI01000117.1,22954001,22956000,22954989,128,50,1.0833,0.4583,0.4054,0.1473,0.1218
QRBI01000117.1,22968001,22970000,22968969,135,53,1.5718,1.1412,0.1587,0.2006,0.1123
QRBI01000117.1,23016001,23018000,23017071,155,57,1.5069,0.6458,0.4,0.1523,0.1207
QRBI01000117.1,23024001,23026000,23024956,203,68,2.0486,2.6181,-0.122,-0.1911,-0.069
QRBI01000117.1,23028001,23030000,23028963,141,54,0.7477,0.6782,0.0487,0.0207,0.0162
QRBI01000117.1,23048001,23050000,23048942,169,65,1.3519,1.1296,0.0896,0.0672,0.0472
QRBI01000117.1,23064001,23066000,23065063,168,56,0.713,0.713,-0.0,-0.0,-0.0
QRBI01000117.1,23092001,23094000,23093076,144,52,1.463,0.338,0.6247,0.4133,0.3306
QRBI01000117.1,23156001,23158000,23157070,156,55,0.6968,1.0856,-0.2182,-0.2205,-0.0864
QRBI01000117.1,23184001,23186000,23184975,148,52,1.8333,0.6806,0.4586,0.2534,0.169
QRBI01000117.1,23224001,23226000,23224899,157,51,1.0949,0.9421,0.075,0.0809,0.0349
QRBI01000117.1,23248001,23250000,23249000,175,55,1.3333,1.5694,-0.0813,-0.0595,-0.028
QRBI01000117.1,23250001,23252000,23251300,105,50,1.2361,2.5903,-0.3539,-1.0209,-0.2924
QRBI01000117.1,23258001,23260000,23259029,144,54,1.0903,1.4097,-0.1278,-0.1072,-0.0515
QRBI01000117.1,23262001,23264000,23262965,141,61,1.4352,1.3796,0.0197,0.0212,0.0119
QRBI01000117.1,23264001,23266000,23264997,144,53,1.7917,1.1667,0.2113,0.1751,0.121
QRBI01000117.1,23268001,23270000,23268959,153,56,1.2743,1.9757,-0.2158,-0.2016,-0.1047
QRBI01000117.1,23306001,23308000,23306999,137,50,2.1296,1.0324,0.347,0.2701,0.1953
QRBI01000117.1,23310001,23312000,23311156,104,50,0.8681,1.3819,-0.2284,-0.2334,-0.1171
QRBI01000117.1,23312001,23314000,23313169,115,51,2.2662,3.7106,-0.2417,-0.3873,-0.1152
QRBI01000117.1,23358001,23360000,23358775,132,56,1.6319,3.1042,-0.3109,-0.3436,-0.1756
QRBI01000117.1,23362001,23364000,23363154,127,62,3.1134,1.1551,0.4588,0.288,0.2212
QRBI01000117.1,23404001,23406000,23404984,137,56,1.3906,1.0434,0.1427,0.1362,0.0758
QRBI01000117.1,23466001,23468000,23466995,121,54,0.6181,0.4653,0.141,0.0381,0.0277
QRBI01000117.1,23610001,23612000,23610800,134,50,0.037,0.2037,-0.6923,-0.0647,-0.0453
QRBI01000117.1,23654001,23656000,23655015,164,68,1.8495,0.7106,0.4448,0.2228,0.1611
QRBI01000117.1,23660001,23662000,23661084,152,68,0.6146,0.816,-0.1408,-0.0895,-0.0474
QRBI01000117.1,23704001,23706000,23705002,127,53,2.0729,1.5174,0.1547,0.2402,0.1107
QRBI01000117.1,23822001,23824000,23823097,128,50,2.2454,1.3287,0.2565,0.2018,0.1427
QRBI01000117.1,23918001,23920000,23919059,159,51,1.9954,1.3704,0.1857,0.1503,0.0763
QRBI01000117.1,23936001,23938000,23937007,142,51,0.7847,1.7708,-0.3859,-0.3604,-0.2061
QRBI01000117.1,23966001,23968000,23967068,139,51,1.0185,2.1574,-0.3586,-0.4152,-0.1494
QRBI01000117.1,23968001,23970000,23968990,162,54,1.0741,1.1435,-0.0313,-0.0319,-0.0172
QRBI01000117.1,24020001,24022000,24020985,135,56,0.6667,2.0556,-0.5102,-0.7194,-0.2821
QRBI01000117.1,24058001,24060000,24059029,156,58,0.9896,0.7257,0.1538,0.1041,0.0494
QRBI01000117.1,24104001,24106000,24104950,195,67,3.1759,1.8426,0.2657,0.2076,0.1432
QRBI01000117.1,24344001,24346000,24345032,129,50,0.5278,0.3194,0.2459,0.1402,0.0831
QRBI01000117.1,24504001,24506000,24505030,124,51,2.838,1.2824,0.3775,0.393,0.2207
QRBI01000117.1,24532001,24534000,24533001,141,58,1.3148,0.9537,0.1592,0.0927,0.0678
QRBI01000117.1,24844001,24846000,24845012,150,54,1.3148,0.6343,0.3492,0.1944,0.1431
QRBI01000117.1,24988001,24990000,24988899,170,58,1.5833,1.6667,-0.0256,-0.0182,-0.0098
QRBI01000117.1,25050001,25052000,25051164,142,60,1.6227,0.9005,0.2862,0.3455,0.1509
QRBI01000117.1,25098001,25100000,25099127,146,58,1.9213,1.0324,0.3009,0.2838,0.1569
QRBI01000117.1,25146001,25148000,25147049,177,53,1.6968,1.2245,0.1616,0.1848,0.0939
QRBI01000117.1,25154001,25156000,25155102,137,60,1.3079,3.3218,-0.435,-0.5244,-0.2092
QRBI01000117.1,25204001,25206000,25204877,149,50,0.2361,1.7222,-0.7589,-0.4553,-0.2566
QRBI01000117.1,25278001,25280000,25279084,150,53,1.1806,1.3472,-0.0659,-0.0348,-0.0227
QRBI01000117.1,25280001,25282000,25281064,133,51,2.1806,1.1806,0.2975,0.1527,0.1195
QRBI01000117.1,25346001,25348000,25347116,183,50,0.7755,2.0255,-0.4463,-0.5263,-0.1364
QRBI01000117.1,25358001,25360000,25359030,153,61,1.4444,2.9306,-0.3397,-0.5258,-0.1974
QRBI01000117.1,25394001,25396000,25394875,120,56,0.838,2.1296,-0.4353,-0.4143,-0.1727
QRBI01000117.1,25398001,25400000,25399076,161,50,1.6921,1.3032,0.1298,0.1179,0.0647
QRBI01000117.1,25408001,25410000,25408820,161,63,1.2731,0.4398,0.4865,0.2978,0.2013
QRBI01000117.1,25410001,25412000,25411054,139,55,1.5069,1.0903,0.1604,0.1418,0.0845
QRBI01000117.1,25458001,25460000,25458872,168,63,0.875,1.4306,-0.241,-0.2353,-0.1236
QRBI01000117.1,25472001,25474000,25472950,147,75,3.7477,1.8866,0.3303,0.3127,0.1938
QRBI01000117.1,25474001,25476000,25474925,131,53,2.3935,2.0602,0.0748,0.068,0.0394
QRBI01000117.1,25514001,25516000,25515020,127,55,0.2778,0.7083,-0.4366,-0.1416,-0.0917
QRBI01000117.1,25588001,25590000,25589034,136,56,1.6944,0.9167,0.2979,0.1993,0.1056
QRBI01000117.1,25600001,25602000,25601029,131,57,1.7002,2.0752,-0.0993,-0.073,-0.0532
QRBI01000117.1,25658001,25660000,25659009,139,50,1.169,2.1829,-0.3025,-0.7122,-0.2039
QRBI01000117.1,25684001,25686000,25684989,131,51,2.4583,2.4861,-0.0056,-0.0072,-0.0044
QRBI01000117.1,25686001,25688000,25686855,138,57,1.5694,1.5694,-0.0,-0.0,-0.0
QRBI01000117.1,25694001,25696000,25695253,100,51,3.3472,1.0278,0.5302,0.4955,0.3787
QRBI01000117.1,25702001,25704000,25702932,130,50,1.2639,0.8333,0.2053,0.1981,0.0888
QRBI01000117.1,25722001,25724000,25723000,137,59,1.081,1.2894,-0.0879,-0.0637,-0.0358
QRBI01000117.1,25764001,25766000,25765001,148,55,1.7431,2.0764,-0.0873,-0.0976,-0.047
QRBI01000117.1,25794001,25796000,25794913,107,52,3.463,1.5602,0.3788,0.2299,0.1846
QRBI01000117.1,25842001,25844000,25843000,149,53,2.5162,1.1343,0.3786,0.3114,0.2214
QRBI01000117.1,25844001,25846000,25845102,154,50,1.8981,1.2593,0.2023,0.1797,0.1139
QRBI01000117.1,25854001,25856000,25855009,135,58,1.8171,1.6366,0.0523,0.0445,0.0195
QRBI01000117.1,25862001,25864000,25863003,127,51,1.463,1.7546,-0.0906,-0.0988,-0.0512
QRBI01000117.1,25868001,25870000,25869063,148,51,1.0556,1.8056,-0.2621,-0.1824,-0.1163
QRBI01000117.1,25896001,25898000,25896991,121,55,1.1042,1.0694,0.016,0.0127,0.0055
QRBI01000117.1,25898001,25900000,25899108,124,53,1.2454,0.9815,0.1185,0.0936,0.059
QRBI01000117.1,25912001,25914000,25912948,117,61,0.7523,0.919,-0.0997,-0.1277,-0.046
QRBI01000117.1,25922001,25924000,25922986,139,57,1.7731,1.8009,-0.0078,-0.0108,-0.0043
QRBI01000117.1,25936001,25938000,25937138,111,50,1.6481,0.9259,0.2806,0.2613,0.1564
QRBI01000117.1,25952001,25954000,25953089,133,51,1.4404,1.6904,-0.0799,-0.1129,-0.0489
QRBI01000117.1,25956001,25958000,25957054,150,57,1.6343,0.7037,0.398,0.178,0.1393
QRBI01000117.1,25970001,25972000,25971049,150,55,1.7326,1.1701,0.1938,0.1506,0.107
QRBI01000117.1,25972001,25974000,25973016,149,52,0.2083,0.3611,-0.2683,-0.1043,-0.0487
QRBI01000117.1,25992001,25994000,25992938,135,57,1.4352,0.8241,0.2705,0.2146,0.1509
QRBI01000117.1,25994001,25996000,25994873,140,62,1.6273,1.1968,0.1525,0.1689,0.0997
QRBI01000117.1,25996001,25998000,25996987,171,67,1.8796,1.1296,0.2492,0.1644,0.1
QRBI01000117.1,26014001,26016000,26014911,142,57,3.9248,1.5845,0.4248,0.3914,0.3086
QRBI01000117.1,26022001,26024000,26023008,131,57,1.4815,1.537,-0.0184,-0.0279,-0.0115
QRBI01000117.1,26032001,26034000,26033081,149,54,0.4491,2.4213,-0.6871,-0.7889,-0.3117
QRBI01000117.1,26036001,26038000,26036917,153,62,0.8142,2.6476,-0.5296,-0.8713,-0.2422
QRBI01000117.1,26044001,26046000,26044823,150,53,1.7292,0.9514,0.2902,0.2373,0.1307
QRBI01000117.1,26050001,26052000,26050968,161,68,1.9769,1.1157,0.2784,0.2088,0.1234
QRBI01000117.1,26052001,26054000,26052913,129,58,1.375,1.5139,-0.0481,-0.0483,-0.027
QRBI01000117.1,26054001,26056000,26055082,128,52,1.0532,2.3171,-0.375,-0.3583,-0.223
QRBI01000117.1,26056001,26058000,26057126,159,61,3.6019,2.1991,0.2418,0.2303,0.1425
QRBI01000117.1,26060001,26062000,26060958,149,55,1.4907,1.0185,0.1882,0.1313,0.0843
QRBI01000117.1,26076001,26078000,26077070,120,51,1.2917,2.0,-0.2152,-0.1921,-0.1135
QRBI01000117.1,26098001,26100000,26099014,143,51,2.0093,0.9259,0.3691,0.2188,0.1875
QRBI01000117.1,26136001,26138000,26136979,172,51,0.6481,0.3843,0.2556,0.0967,0.0647
QRBI01000117.1,26148001,26150000,26149167,166,56,1.9514,1.2847,0.206,0.1711,0.0913
QRBI01000117.1,26194001,26196000,26195040,120,51,1.1111,1.1111,0.0,0.0,0.0
QRBI01000117.1,26290001,26292000,26291007,131,50,0.8287,0.2315,0.5633,0.2409,0.1818
QRBI01000117.1,26298001,26300000,26299021,141,57,1.2222,0.9583,0.121,0.0643,0.0409
QRBI01000117.1,26402001,26404000,26403080,151,61,1.088,2.2963,-0.357,-0.4296,-0.2311
QRBI01000117.1,26404001,26406000,26405074,135,50,3.1412,1.6829,0.3023,0.283,0.2232
QRBI01000117.1,26416001,26418000,26417033,176,70,1.7222,2.0694,-0.0916,-0.0805,-0.0477
QRBI01000117.1,26418001,26420000,26418904,136,55,2.2986,2.2569,0.0091,0.0107,0.0064
QRBI01000117.1,26448001,26450000,26448846,140,51,0.8981,0.6343,0.1722,0.0724,0.0444
QRBI01000117.1,26534001,26536000,26535078,164,50,0.4583,1.0278,-0.3832,-0.4,-0.1814
QRBI01000117.1,26538001,26540000,26539050,164,60,1.1667,2.2639,-0.3198,-0.4072,-0.1812
QRBI01000117.1,26550001,26552000,26551098,170,63,1.8403,1.1736,0.2212,0.1211,0.0917
QRBI01000117.1,26552001,26554000,26553032,182,87,3.5509,2.4884,0.1759,0.1735,0.1145
QRBI01000117.1,26578001,26580000,26579005,219,78,5.537,3.3148,0.251,0.2562,0.1642
QRBI01000117.1,26580001,26582000,26580969,163,51,0.8958,1.7569,-0.3246,-0.4413,-0.1821
QRBI01000117.1,26582001,26584000,26583090,196,78,2.1528,1.9583,0.0473,0.0497,0.03
QRBI01000117.1,26588001,26590000,26588988,187,74,2.0694,1.0139,0.3423,0.2229,0.1741
QRBI01000117.1,26592001,26594000,26592902,167,51,1.3194,2.2917,-0.2692,-0.3263,-0.1423
QRBI01000117.1,26616001,26618000,26617005,137,53,1.3333,0.6389,0.3521,0.1923,0.1188
QRBI01000117.1,26622001,26624000,26623012,153,58,1.4676,1.3426,0.0445,0.0383,0.0219
QRBI01000117.1,26628001,26630000,26628954,141,64,1.3241,1.6574,-0.1118,-0.1132,-0.055
QRBI01000117.1,26658001,26660000,26659085,135,54,1.2917,1.2361,0.022,0.0174,0.008
QRBI01000117.1,26662001,26664000,26663110,168,58,0.9977,1.9282,-0.318,-0.2707,-0.1519
QRBI01000117.1,26674001,26676000,26674938,162,63,1.7315,2.0787,-0.0911,-0.063,-0.0422
QRBI01000117.1,26676001,26678000,26677062,144,61,1.3912,0.9329,0.1972,0.1176,0.0821
QRBI01000117.1,26678001,26680000,26679093,157,57,2.2778,1.5556,0.1884,0.2072,0.1011
QRBI01000117.1,26680001,26682000,26680970,154,67,1.0602,0.8241,0.1253,0.0774,0.0338
QRBI01000117.1,26682001,26684000,26683093,165,66,1.0833,2.8611,-0.4507,-0.3963,-0.1918
QRBI01000117.1,26684001,26686000,26685026,173,55,0.5747,0.8247,-0.1787,-0.1552,-0.0755
QRBI01000117.1,26686001,26688000,26687068,123,55,1.3657,1.2477,0.0452,0.0394,0.0266
QRBI01000117.1,26688001,26690000,26688884,164,51,0.5995,1.6134,-0.4582,-0.6186,-0.2421
QRBI01000117.1,26710001,26712000,26710972,154,58,1.1713,0.8519,0.1579,0.0693,0.0461
QRBI01000117.1,26712001,26714000,26712995,151,53,2.0394,2.4838,-0.0983,-0.1788,-0.0933
QRBI01000117.1,26716001,26718000,26716990,147,58,0.5162,0.6829,-0.139,-0.0814,-0.0423
QRBI01000117.1,26720001,26722000,26721048,166,64,1.0463,1.0185,0.0135,0.008,0.0055
QRBI01000117.1,26726001,26728000,26727026,165,57,1.0324,0.9213,0.0569,0.0312,0.023
QRBI01000117.1,26734001,26736000,26735146,142,64,1.4722,1.2639,0.0761,0.0481,0.0337
QRBI01000117.1,26740001,26742000,26740912,141,52,0.1296,0.2963,-0.3913,-0.1,-0.0659
QRBI01000117.1,26748001,26750000,26749034,124,51,0.5486,0.9236,-0.2547,-0.2134,-0.0987
QRBI01000117.1,26758001,26760000,26759052,130,55,1.7593,1.4815,0.0857,0.0871,0.0627
QRBI01000117.1,26762001,26764000,26762931,133,51,0.8333,0.6806,0.1009,0.0688,0.043
QRBI01000117.1,26768001,26770000,26768950,160,69,1.7778,1.5139,0.0802,0.0544,0.0357
QRBI01000117.1,26814001,26816000,26815079,151,55,1.7037,1.2454,0.1554,0.1564,0.0973
QRBI01000117.1,26816001,26818000,26816922,128,52,1.7847,1.6181,0.049,0.0552,0.0346
QRBI01000117.1,26820001,26822000,26821048,139,56,1.6944,1.7222,-0.0081,-0.0106,-0.0045
QRBI01000117.1,26842001,26844000,26843007,151,51,1.5961,1.3113,0.0979,0.0655,0.0486
QRBI01000117.1,26886001,26888000,26887068,180,70,1.0625,1.2083,-0.0642,-0.043,-0.0296
QRBI01000117.1,26890001,26892000,26891084,149,56,0.7963,1.2824,-0.2339,-0.175,-0.0983
QRBI01000117.1,26900001,26902000,26900890,139,54,0.8704,0.9815,-0.06,-0.0386,-0.0267
QRBI01000117.1,26902001,26904000,26902886,140,53,1.5394,2.7199,-0.2772,-0.276,-0.1678
QRBI01000117.1,26922001,26924000,26923021,146,51,1.5428,1.3623,0.0622,0.0701,0.0396
QRBI01000117.1,26934001,26936000,26934926,163,64,1.3009,1.4815,-0.0649,-0.0473,-0.0307
QRBI01000117.1,26942001,26944000,26943063,168,50,2.0139,0.5833,0.5508,0.2947,0.2488
QRBI01000117.1,26954001,26956000,26955068,140,53,0.7917,1.2639,-0.2297,-0.1853,-0.1128
QRBI01000117.1,26960001,26962000,26961090,168,55,1.3796,1.456,-0.0269,-0.0248,-0.0164
QRBI01000117.1,26966001,26968000,26967227,136,51,0.5208,0.7569,-0.1848,-0.0963,-0.0506
QRBI01000117.1,26970001,26972000,26970864,155,53,0.7338,1.3032,-0.2795,-0.1806,-0.0869
QRBI01000117.1,26976001,26978000,26977102,165,63,1.5069,1.8681,-0.107,-0.0865,-0.0517
QRBI01000117.1,26980001,26982000,26981097,121,56,1.1065,1.2176,-0.0478,-0.0392,-0.0237
QRBI01000117.1,26984001,26986000,26984941,130,53,2.0046,0.7824,0.4385,0.3705,0.2584
QRBI01000117.1,26986001,26988000,26987214,148,56,0.7778,0.6389,0.098,0.0418,0.0299
QRBI01000117.1,26990001,26992000,26990930,168,53,2.0556,1.5,0.1563,0.1062,0.0663
QRBI01000117.1,26994001,26996000,26994900,170,57,0.4306,0.4861,-0.0606,-0.0208,-0.0138
QRBI01000117.1,27006001,27008000,27007130,167,54,0.9167,0.6111,0.2,0.0621,0.0473
QRBI01000117.1,27020001,27022000,27021044,172,53,0.9861,1.2639,-0.1235,-0.1843,-0.0479
QRBI01000117.1,27104001,27106000,27104945,172,55,1.3218,2.1481,-0.2382,-0.4007,-0.1439
QRBI01000117.1,27114001,27116000,27114981,162,63,0.5093,2.3565,-0.6446,-0.7037,-0.2975
QRBI01000117.1,27134001,27136000,27135121,173,69,2.7361,3.1389,-0.0686,-0.0733,-0.0366
QRBI01000117.1,27154001,27156000,27154900,177,63,1.7569,1.0069,0.2714,0.1481,0.0998
QRBI01000117.1,27156001,27158000,27157027,178,62,3.0903,1.1319,0.4638,0.3512,0.2587
QRBI01000117.1,27170001,27172000,27171129,169,55,1.5162,1.2523,0.0953,0.0843,0.048
QRBI01000117.1,27176001,27178000,27176978,157,58,1.2685,1.1435,0.0518,0.0399,0.0171
QRBI01000117.1,27178001,27180000,27178962,147,53,1.8866,1.2616,0.1985,0.1991,0.138
QRBI01000117.1,27194001,27196000,27195048,157,51,0.9259,0.4676,0.3289,0.1642,0.1183
QRBI01000117.1,27204001,27206000,27205093,141,54,0.6574,0.5602,0.0798,0.044,0.0303
QRBI01000117.1,27206001,27208000,27206897,135,53,0.5093,0.5787,-0.0638,-0.0571,-0.0207
QRBI01000117.1,27210001,27212000,27211018,152,70,1.6574,1.1991,0.1605,0.0793,0.0536
QRBI01000117.1,27220001,27222000,27220950,151,51,0.8241,1.2685,-0.2124,-0.3168,-0.094
QRBI01000117.1,27250001,27252000,27250951,152,64,1.8848,2.2182,-0.0812,-0.0899,-0.0471
QRBI01000117.1,27252001,27254000,27252988,138,51,0.9884,0.4745,0.3513,0.4512,0.1135
QRBI01000117.1,27256001,27258000,27257103,151,51,1.1968,1.3773,-0.0701,-0.0545,-0.0339
QRBI01000117.1,27282001,27284000,27282998,141,52,1.3171,1.3032,0.0053,0.0031,0.002
QRBI01000117.1,27292001,27294000,27293045,144,52,1.4468,1.2315,0.0804,0.0519,0.0362
QRBI01000117.1,27294001,27296000,27295094,155,60,1.7378,1.3073,0.1414,0.1111,0.0742
QRBI01000117.1,27298001,27300000,27298882,175,64,1.9583,1.0833,0.2877,0.1489,0.1173
QRBI01000117.1,27306001,27308000,27306994,163,56,2.7546,1.3657,0.3371,0.2503,0.1889
QRBI01000117.1,27310001,27312000,27310998,153,54,1.9444,2.375,-0.0997,-0.0917,-0.052
QRBI01000117.1,27320001,27322000,27321052,137,51,1.2986,2.7153,-0.3529,-0.3243,-0.188
QRBI01000117.1,27324001,27326000,27325144,135,50,1.2014,0.5556,0.3676,0.1946,0.1198
QRBI01000117.1,27328001,27330000,27328908,125,51,1.0833,1.1528,-0.0311,-0.0118,-0.0087
QRBI01000117.1,27372001,27374000,27373004,147,54,1.4213,1.8935,-0.1425,-0.1948,-0.0875
QRBI01000117.1,27388001,27390000,27388901,139,55,3.3241,1.5463,0.365,0.3192,0.2438
QRBI01000117.1,27398001,27400000,27398994,145,50,2.7454,0.2454,0.8359,0.4878,0.3991
QRBI01000117.1,27402001,27404000,27403060,137,50,1.0486,1.1458,-0.0443,-0.0385,-0.0243
QRBI01000117.1,27416001,27418000,27416963,134,51,0.713,0.5463,0.1324,0.0822,0.0438
QRBI01000117.1,27430001,27432000,27430915,167,57,1.5139,1.2222,0.1066,0.0845,0.05
QRBI01000117.1,27432001,27434000,27433138,134,68,1.9167,1.8681,0.0128,0.0174,0.0056
QRBI01000117.1,27436001,27438000,27436880,161,60,1.2106,0.9884,0.1011,0.0663,0.0428
QRBI01000117.1,27458001,27460000,27459026,159,53,0.8796,0.3796,0.3971,0.191,0.113
QRBI01000117.1,27460001,27462000,27460988,154,58,2.2222,2.9444,-0.1398,-0.1557,-0.089
QRBI01000117.1,27470001,27472000,27471171,141,51,0.7859,1.3067,-0.2489,-0.266,-0.1418
QRBI01000117.1,27484001,27486000,27485010,167,57,1.3125,0.8681,0.2038,0.1194,0.0797
QRBI01000117.1,27486001,27488000,27486925,126,55,1.5,0.7222,0.35,0.3218,0.1418
QRBI01000117.1,27488001,27490000,27489057,126,57,0.875,0.4167,0.3548,0.1528,0.0994
QRBI01000117.1,27494001,27496000,27494873,122,54,2.2512,1.1192,0.3359,0.2322,0.174
QRBI01000117.1,27496001,27498000,27497065,161,50,1.6319,0.375,0.6263,0.4827,0.2685
QRBI01000117.1,27500001,27502000,27500903,134,50,1.0012,0.7581,0.1382,0.0677,0.0503
QRBI01000117.1,27502001,27504000,27503132,123,52,2.3241,1.088,0.3623,0.2862,0.2306
QRBI01000117.1,27520001,27522000,27520938,157,61,1.169,0.7106,0.2438,0.131,0.0926
QRBI01000117.1,27524001,27526000,27525072,142,50,0.7824,1.088,-0.1634,-0.0747,-0.0528
QRBI01000117.1,27532001,27534000,27533086,131,50,1.1204,0.6481,0.267,0.1823,0.1068
QRBI01000117.1,27542001,27544000,27543045,187,74,3.478,3.0544,0.0648,0.0754,0.0484
QRBI01000117.1,27550001,27552000,27551025,168,62,0.6644,1.4144,-0.3608,-0.2827,-0.1644
QRBI01000117.1,27558001,27560000,27559098,156,60,1.5694,0.8194,0.314,0.1908,0.1324
QRBI01000117.1,27560001,27562000,27560904,152,57,0.7685,0.338,0.3891,0.1523,0.1039
QRBI01000117.1,27562001,27564000,27562984,145,55,0.9375,0.7778,0.0931,0.0623,0.0376
QRBI01000117.1,27564001,27566000,27565068,171,72,0.8889,2.3333,-0.4483,-0.3421,-0.1957
QRBI01000117.1,27570001,27572000,27570857,153,56,2.9931,1.4236,0.3553,0.2804,0.2098
QRBI01000117.1,27576001,27578000,27576866,145,61,1.25,0.5139,0.4173,0.1735,0.1389
QRBI01000117.1,27578001,27580000,27579099,156,56,0.75,1.7917,-0.4098,-0.3731,-0.1529
QRBI01000117.1,27580001,27582000,27580841,152,62,0.684,1.2882,-0.3063,-0.2283,-0.1429
QRBI01000117.1,27586001,27588000,27586908,201,71,2.4583,1.5903,0.2144,0.1578,0.1174
QRBI01000117.1,27588001,27590000,27588934,199,74,2.2824,2.0602,0.0512,0.0423,0.0295
QRBI01000117.1,27602001,27604000,27603219,160,59,2.0023,2.2245,-0.0526,-0.0476,-0.0287
QRBI01000117.1,27616001,27618000,27617089,154,53,1.1782,0.3588,0.5331,0.207,0.1359
QRBI01000117.1,27620001,27622000,27620898,172,53,0.8264,0.7292,0.0625,0.0231,0.0188
QRBI01000117.1,27624001,27626000,27625063,167,72,2.1829,3.294,-0.2029,-0.2597,-0.1084
QRBI01000117.1,27630001,27632000,27630907,151,58,1.3449,0.9282,0.1833,0.1425,0.0909
QRBI01000117.1,27638001,27640000,27638846,168,59,1.9954,1.2176,0.2421,0.2063,0.1418
QRBI01000117.1,27648001,27650000,27648964,163,51,1.3426,0.9537,0.1694,0.1302,0.0677
QRBI01000117.1,27654001,27656000,27654974,191,59,1.3449,2.2824,-0.2585,-0.5056,-0.1562
QRBI01000117.1,27656001,27658000,27656850,137,55,1.7269,0.9213,0.3042,0.1726,0.125
QRBI01000117.1,27658001,27660000,27659038,184,58,1.0648,0.8218,0.1288,0.0526,0.0393
QRBI01000117.1,27666001,27668000,27666880,153,54,1.7292,0.9653,0.2835,0.1634,0.1282
QRBI01000117.1,27678001,27680000,27678900,128,50,0.5694,0.4861,0.0789,0.0364,0.0218
QRBI01000117.1,27684001,27686000,27685107,203,63,1.6806,0.5139,0.5316,0.1942,0.144
QRBI01000117.1,27686001,27688000,27687057,158,50,0.3403,1.0278,-0.5025,-0.3143,-0.1803
QRBI01000117.1,27690001,27692000,27691051,176,53,0.875,1.5278,-0.2717,-0.1891,-0.0946
QRBI01000117.1,27710001,27712000,27711009,162,70,2.3148,1.1343,0.3423,0.2669,0.1641
QRBI01000117.1,27712001,27714000,27713017,158,59,3.1921,3.0394,0.0245,0.0374,0.0179
QRBI01000117.1,27714001,27716000,27715148,135,52,0.4907,0.6157,-0.113,-0.0476,-0.0315
QRBI01000117.1,27758001,27760000,27758947,131,52,0.8264,1.3542,-0.242,-0.2657,-0.1333
QRBI01000117.1,27828001,27830000,27829012,137,56,2.2106,3.1412,-0.1739,-0.2675,-0.1109
QRBI01000117.1,27974001,27976000,27975047,144,60,1.6968,1.0301,0.2445,0.2004,0.1217
QRBI01000117.1,28020001,28022000,28021025,144,57,1.0532,0.8171,0.1262,0.0726,0.048
QRBI01000117.1,28068001,28070000,28068998,147,54,0.4838,1.2338,-0.4367,-0.2559,-0.1333
QRBI01000117.1,28090001,28092000,28090962,142,59,1.3819,1.5069,-0.0433,-0.0262,-0.0162
QRBI01000117.1,28132001,28134000,28133024,131,52,0.4861,1.1528,-0.4068,-0.2874,-0.1569
QRBI01000117.1,28168001,28170000,28169120,145,67,1.5648,1.8565,-0.0853,-0.1071,-0.0393
QRBI01000117.1,28224001,28226000,28225033,125,54,1.2083,1.0556,0.0675,0.0423,0.027
QRBI01000117.1,28238001,28240000,28239044,126,51,0.7917,0.7778,0.0088,0.0062,0.0037
QRBI01000117.1,28274001,28276000,28274952,120,57,1.8079,3.0301,-0.2526,-0.1962,-0.1242
QRBI01000117.1,28292001,28294000,28292949,121,56,0.1944,0.6528,-0.541,-0.5641,-0.1913
QRBI01000117.1,28714001,28716000,28715209,140,56,2.2037,0.7731,0.4806,0.3698,0.3116
QRBI01000117.1,28746001,28748000,28747143,178,60,1.0741,1.2546,-0.0775,-0.0878,-0.0432
QRBI01000117.1,28748001,28750000,28748981,134,50,2.2431,0.3542,0.7273,0.3551,0.2675
QRBI01000117.1,28750001,28752000,28751063,144,56,1.1921,1.6019,-0.1466,-0.1338,-0.0691
